Y,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104
955,Yes,-0.260617982,-0.341133335,-0.655233549,0.414210468,-0.409223762,-0.492172156,0.64362917,1.369999569,-0.299087518,-0.872348421,0.388272188,0.563584787,0.103653315,0.908351644,0.101465401,1.079112387,0.315855762,0.553686827,-0.949919902,0.138057197,-0.991743699,1.083978657,0.747791415,0.549306372,0.040198108,-0.046147149,0.808199895,-1.683454174,1.17299563,1.464942411,-0.421187741,0.197067147,0.647190875,0.471979365,0.126400102,-0.746177493,0.323304994,-0.889015501,-1.883545388,1.123953675,0.476801953,-1.171655217,-1.542198874,1.793884939,0.880868819,0.115394364,1.13807233,-1.055824233,0.807731615,0.078713293,-2.203017014,-0.539042714,-0.558009884,-2.388939622,-2.660758372,2.172135826,0.328726721,-0.256768759,-0.960778692,0.899116177,-1.015438621,-0.42701786,-1.313386379,1.595472777,0.071524875,-0.631341124,0.225766618,0.254558303,0.032602716,-0.187150594,1.454575265,-0.741658947,-0.274250093,0.111338705,0.005044291,0.101434695,0.806345791,0.299224952,-1.853886469,0.31839656,-0.913602915,-1.884627903,-1.878452057,1.588026213,-0.79306193,-0.019124734,-0.038595203,0.735452342,0.009195279,-0.074795952,-0.440835281,0.016283633,-0.209277903,1.3549044,0.160200525,0.666629034,-1.31057464,0.13643503,-0.451802404,-1.06377753,0.226415558,1.04466963,0.187773478
405,Yes,-0.626166059,-0.456289106,-1.222115263,-1.151068407,-0.318509978,-0.43634043,-0.308392781,0.403460438,2.729281758,4.223125597,-0.469142521,0.359813089,2.528906791,-1.109111275,-1.183539876,2.010552032,-0.439012135,-1.683841196,-1.074511069,0.647362197,1.254396539,1.339963157,0.669008405,0.177033515,-1.6577965,0.117179897,0.008368483,0.334147918,-2.064203982,-0.079214964,0.516850164,0.49154911,-0.572998539,1.286163118,1.066923187,0.536326138,0.895241238,-0.319928081,0.048870452,0.069003592,0.835739763,0.046893961,-0.380285647,0.555868098,0.120817034,0.311362577,-0.443630078,-0.393168365,2.805462426,-0.217806884,-0.008802326,0.786794,-0.271189293,0.322495643,0.027043384,0.281003033,1.251705424,1.720613536,0.204110609,-1.500098211,0.043934808,0.164725254,-0.813663016,0.063422865,0.191918922,-0.590489927,0.730141857,0.207349942,-0.578905378,-0.500688968,-1.01770269,-0.679826869,-1.761941914,1.0793154,1.030547684,1.060795645,0.169917024,0.727149823,0.480855674,-0.293429797,1.532001694,0.3046593,1.63711175,-1.704277077,1.651874577,0.207318593,1.561928633,0.310557396,-0.930796204,-2.755736538,-0.056682529,-0.112893142,0.051079792,0.54802574,0.033227562,-0.304088717,-0.832744667,-1.407840349,0.929406832,0.267140192,-1.37070715,-0.333286489,-0.036944175
331,Yes,-0.614334704,-0.562835099,-0.881986234,-1.302547008,-0.335209561,-0.084928978,0.363242548,0.013197469,-0.056817976,-0.576958623,-0.469142521,-0.9986649,-0.325818655,0.666256094,-0.349339729,-0.434477035,-1.157729462,0.210634282,-0.321539926,0.941726619,-1.716556991,-1.831313691,-0.798012407,-0.997246892,-0.622340978,0.776159004,0.671011882,-0.878200726,1.166332451,-0.626650758,0.585114133,-1.535458167,0.028948309,0.772948419,0.297214182,0.928712412,0.820774218,1.059030293,0.890277286,-0.245810713,0.016800948,0.835684567,0.641612442,0.366996016,0.598597198,-0.55050393,-0.187043958,0.147417631,0.184534816,0.122916934,-1.405554661,0.447544838,2.083541197,1.199300428,1.37325526,0.631949836,0.415590841,0.733824317,0.538230299,-1.446416691,-0.418142434,-0.849097892,-0.474787707,-0.004192894,0.638930365,-2.229562631,-0.183889312,0.255794698,1.990262015,-1.033086506,0.257868775,0.236842819,-1.295570676,-0.918215478,-1.683269182,-0.18222059,-0.046769223,2.006757969,-0.909675168,0.660583734,-1.607423269,-0.199444602,-0.786267085,-0.770038583,0.081346318,0.61869902,-1.811733479,-0.333640299,-0.775505261,-2.007033859,-0.128544842,0.414930507,-1.245103419,-0.018855676,0.66329654,-2.073370504,-0.51451125,-0.107196431,-0.580706959,-0.585225391,0.767345259,-0.088697626,0.5078327
684,Yes,-0.389538955,-0.45844155,-0.485169035,-0.242196802,-0.414996457,-0.117114326,0.032147708,1.132923933,-0.904761373,-0.798500972,0.816979542,0.088117491,0.103653315,0.50485906,-0.335551297,0.031242787,0.707679896,0.904489961,-1.31363409,1.268580073,0.160712002,0.470435838,1.645181428,2.081409257,-0.488488554,-0.860772728,0.898657366,-1.453876104,-0.154915426,-2.335993706,-0.052885564,1.12613662,0.084900469,-0.013734577,0.030178883,-0.275688584,1.189877837,-0.205197915,-0.527463688,-0.752148883,-0.156098849,1.939489877,-0.703383407,0.786717512,0.605484815,-0.436567228,1.002212031,-2.932444692,-1.303422257,-1.364457002,-0.44886872,0.04261786,-1.419668594,0.161500588,-1.24097943,0.189208553,-0.046884748,-2.488416812,1.159802238,-0.597121807,-0.119646576,0.154080622,-0.388348991,0.395454039,0.839533685,-1.6110684,0.381370351,1.09361589,0.86015828,-0.965698342,0.672383218,0.196571113,-0.800735506,0.240966712,0.252785224,2.175303044,0.74165698,1.02842773,-0.196616403,-0.07698234,0.377073304,-0.477890344,1.704323218,1.316111299,0.313685927,-0.301099661,-0.714096264,-0.763580146,1.172623681,-0.80669242,0.125644385,0.641306849,-0.250477251,-0.083873395,-0.228701318,1.356642056,-0.638748612,0.252630926,0.407507316,-0.109400828,0.171144549,2.560336456,-0.015308354
1733,Yes,0.126960895,-0.150642014,-0.428480863,0.212239001,-0.124712349,0.445143997,0.835027839,1.05085929,0.488288494,-0.724653522,0.87822345,0.495660888,0.861545026,-0.22142759,0.245286409,0.962682432,0.043779068,-0.274210753,-0.161293662,0.261674859,-1.216981955,0.250603577,0.510808342,0.421424805,-0.13796464,1.215936527,-0.303017128,1.772045408,1.013132235,-0.451165142,0.998026617,1.288309031,-1.009797977,-1.109334974,1.075809195,0.99627438,-1.140642894,-1.266702585,-1.524285126,0.588770709,0.640770886,1.464663588,-0.506688366,-1.353629831,-0.781659662,0.039683062,-1.74961696,0.219402715,1.823543174,-0.492995946,-0.120663173,-1.611795105,-0.556744493,0.955348173,0.202921991,-0.695550219,0.517994736,-0.21691838,-0.054912561,-0.697502557,1.311186181,-0.33232713,-0.771888068,0.21895481,0.378677563,-0.972250061,-0.488018532,0.339163802,-0.731330878,-0.710830425,-0.59208886,-0.191963254,-1.168279906,0.612336573,-0.519178177,0.796431471,1.17640204,-0.49030184,1.540229752,-2.296491993,0.733281889,0.500065295,-2.140579963,0.170378004,0.30005203,0.809608324,0.845373934,0.41638644,0.709322046,1.075723739,-1.290053905,-0.980645369,-0.618943964,-0.927480238,-0.311502104,-0.66910816,0.522281581,1.490636262,-0.658263336,0.147145264,1.154792169,-0.48737436,-0.829902766
1038,Yes,-0.119049697,-0.279788673,1.215476108,1.272589206,-0.247175957,-0.431742523,0.337888439,-1.000756789,-0.299087518,-0.798500972,0.87822345,0.631508687,0.027864144,0.02066796,0.003988846,1.719477143,0.62971658,1.411430499,-1.850789563,0.893146357,1.149618946,0.187469344,-0.03083511,0.151233271,-0.824670723,-1.272374172,1.250850227,-0.295622162,1.152020654,-0.276075544,1.34202082,1.176835255,0.101563344,-0.007440867,1.164003238,0.013978727,-0.615513771,-0.823819667,1.016147675,-0.78260285,0.356706693,-0.413110426,-0.027996739,-1.188583864,0.634948828,-0.818141124,-1.464343464,-1.788771927,-1.56079093,-0.80803068,-1.865678858,1.334396047,1.291428431,-0.702485045,0.740389184,-1.078190744,0.391871575,0.276962742,0.926325472,1.277843448,0.238843619,-0.742170005,0.498559446,0.98735233,-0.582035556,1.079931411,0.603350391,-1.298170881,-1.020575654,1.980988957,-0.808281995,-1.002184255,-0.387876025,-0.498408837,0.174156024,-1.278031881,0.974600539,1.113066075,-0.084725772,-0.607009285,2.36959175,0.572864293,-0.093682199,0.533254052,-1.045051136,-1.316827515,1.300952812,0.206234552,1.368345628,0.716886838,-0.536048347,1.428376161,-0.867972304,1.487155616,0.638090087,-1.210458268,0.24949815,1.049351988,-0.36895106,-0.45047243,0.837162148,1.530870953,1.441561909
470,Yes,-0.55109815,-0.425078663,-0.428480863,-0.393675403,-0.49148467,-0.470496309,0.368959651,-0.485573196,0.488288494,0.864543592,-1.510288954,0.495660888,-0.45213394,-0.867015724,-0.0963603,0.205887721,1.717492033,-1.322755751,0.063185373,-0.144918881,0.658086059,1.142458488,-0.599870295,0.642551174,1.688818069,0.783475894,0.909944277,-1.711447871,0.671863156,-2.319049476,0.203855632,0.592650297,0.890719506,0.450224402,0.992429572,0.061064507,1.513815066,-0.793054747,1.645317916,-0.073611319,1.255170659,-0.534293542,-0.237090929,-2.022280334,0.283335211,-0.709663485,2.341124348,-1.347440988,1.481756136,0.055769963,-0.198876355,-0.134303133,0.316203184,2.317005033,-0.909205097,-0.409647771,-0.89575759,0.155881065,-0.496556785,0.765912198,1.791206299,-0.179197394,-0.478010351,0.498848408,-0.229192746,-0.068188728,-0.501527435,-0.451243218,-0.260483135,-0.599988439,-0.324239163,0.977588777,0.33804552,0.296352274,-0.1776,0.200126635,-1.531905523,-0.328477248,0.010875648,-1.455016181,-0.988036037,1.231634419,-0.708290958,-0.379197592,-1.248192381,-0.888650949,0.313726153,-0.666766444,-0.43213823,-0.44216172,-0.178233406,0.533694748,-0.035286261,0.28506405,1.177283303,0.749931603,-1.050826114,-0.01212257,1.085759396,-0.71324028,1.524405126,-0.301740753,1.120451601
441,Yes,-0.525803529,-0.484270882,-1.448867949,-2.160925746,-0.57189007,-0.553915477,-1.472941825,-1.648155641,1.820770975,1.121532716,-1.204069415,-1.338284397,1.139438654,0.908351644,-0.511353807,-0.318047079,-0.105355327,-0.178405904,-0.161010602,-0.244734122,1.749196557,0.921575716,-0.156606509,-0.381876285,0.100794943,1.477288152,0.594711007,-0.977177808,-2.414001445,-0.259841599,0.744062521,2.445836577,-1.241115325,-1.179861339,0.608325146,0.007938615,-1.425667599,-0.373596289,0.98064363,0.399286625,1.768639168,-1.124811242,0.499276932,-1.64237779,0.509485149,-0.015086075,1.085056996,0.261917152,0.919380129,-1.697350681,-0.610260482,1.414565105,-0.577973891,1.033378792,1.267923436,0.574578779,1.016599168,-0.962999769,-0.596456561,0.299745736,0.043772418,-0.032389608,1.736901396,-0.509717683,-0.629703105,-0.048479309,0.829325348,-0.045974211,0.239513146,2.479364546,0.024281195,-1.355238912,-0.535371164,-0.284840385,-0.789305873,-0.452503465,0.832728662,0.149011565,1.676690231,-0.107311177,-1.175933436,1.051850875,-0.09007746,-1.644085351,-1.696249605,0.196371921,0.675080768,-0.79976745,0.841118275,0.055587194,0.469082647,0.085730396,1.581561284,1.145168775,-0.012976074,-1.909043699,0.203805683,-0.028134995,1.619092864,0.575870539,0.723207445,-0.330653891,1.934926781
1124,Yes,-0.141080496,-0.037638688,0.591906222,0.868646271,-0.167389061,-0.492829,0.971741174,-0.553960399,0.00374941,-1.167738219,0.572003911,0.563584787,-1.033184252,0.666256094,0.544227279,1.02089741,-0.342747514,-1.452752711,0.786946458,-1.247898494,0.460860909,-0.342485015,-0.795135409,0.607562055,-2.279321672,1.551913203,-0.080883903,0.173773625,1.910680035,-0.343560892,2.233300351,-0.019441563,-0.524346733,2.12171938,1.560861505,-0.035309189,-0.183709061,0.468272508,-0.002249457,0.319098973,-0.159355333,-1.062810212,-0.908271886,0.500716736,0.220346156,-1.095717416,-0.715295228,0.033617412,0.28162628,0.509984292,-0.500429586,-0.322449327,1.030436827,-0.004333265,0.224690871,0.794156508,0.771935814,-0.037258131,-1.096232037,0.56988783,1.398838437,1.793158615,-1.112885568,-0.137632056,0.202293126,0.449389508,0.575367283,0.766928697,0.322787344,0.876126656,-0.202104334,-0.733139318,-1.504482131,-1.257998343,1.998108435,0.623170902,0.79418759,0.829327552,-0.092838652,-0.824937921,-1.136289117,-1.39562943,-2.001271726,-0.616189959,-0.130953643,-1.27372707,0.191944363,-0.1598659,-0.823870799,-2.135182872,-0.65685526,-0.56604612,-1.358602259,-1.095385059,0.946886911,2.200499433,0.405059633,-0.076116589,0.672807545,0.910387393,-0.825933553,-0.325547171,-0.834845833
3138,No,1.625463227,2.95533512,0.308465365,0.363717601,2.629481832,1.5210542,-1.204486549,-1.105617167,-0.299087518,1.077224246,0.816979542,0.835280385,0.255231657,2.038130879,-0.545250369,-0.725551924,0.03665285,-1.236312675,1.301940661,1.570088736,-0.397736466,0.547619345,-0.548757776,0.129804426,-1.23714547,-0.614714793,0.471275567,-0.25109211,-1.122154216,-0.101149131,-0.117432082,-0.758637358,0.786428611,0.759901453,-1.883126145,-0.059425815,0.462842757,0.478684981,1.370798462,-0.741081301,0.192087575,0.167445057,-0.339132306,-0.726490092,1.290349727,0.738124187,0.707462603,1.231564222,-0.401282703,-0.963943609,0.062828878,1.188787379,1.305738354,-0.151204242,-0.048385365,1.577573037,-0.511446767,1.786201085,0.023489255,0.636688546,-0.704243735,-0.551930798,-0.081884702,-0.424204714,0.392388823,0.106562152,-0.811208369,-0.508002735,-0.21593283,0.162246124,-0.319514816,0.041326021,0.515074249,-0.360952889,-0.701593558,0.445731658,2.046205169,-0.082228272,-0.136403616,-1.133808247,-0.424397635,-0.044797427,-0.249389383,0.772133654,2.543834595,-0.344568277,0.67472697,-2.408787125,1.40120687,1.073847376,-0.097765575,-1.467222791,1.483776358,-1.24539582,0.075146654,0.455657032,0.25723907,-1.985898045,1.482820938,-1.242028144,-0.411741409,-0.375581125,0.918259445
2774,No,0.62999748,0.827643923,0.138400851,0.767660537,1.073946605,-0.229434622,-0.575853778,-0.194699627,0.542799141,1.542463178,0.633247819,0.631508687,2.175223993,-1.028412758,-0.470563028,-0.259832102,-0.350491029,-0.771495285,-1.739049478,0.597020267,-0.258814942,-0.394100895,-0.682640148,-0.747405414,1.701499357,0.527253873,-0.305167156,-0.131840479,2.199316572,-1.090465658,0.819546089,-0.414476831,-1.682942658,-0.183638899,1.204280744,0.431157903,0.927778059,-1.55342806,-0.713044229,0.596445661,1.200196665,0.511997324,-0.002455826,0.915352005,0.665209085,0.524553318,-0.38273733,-0.041353486,1.110776948,-0.178262633,1.109146854,-0.303102658,-0.381211628,1.740859988,0.624368417,0.664645137,0.5054797,-0.437625457,-0.023017885,-2.105566559,-1.346493761,-0.325811608,0.849607315,2.005616859,1.431242159,1.031754585,-0.137304085,-0.006322855,-0.774363798,2.164729271,-0.598422254,0.514930205,2.304744887,-0.951199562,-1.425757524,1.396454426,-0.676616595,0.380982149,0.401964057,-0.364168837,-0.135593004,0.864207674,0.279112767,-1.023382061,-0.046513597,-0.53553157,1.556536299,1.273222759,-1.295611892,0.076129483,1.143498868,0.332199346,0.63097148,-0.420450142,-1.656844916,0.173071985,-0.09055172,0.451880089,-0.752889422,0.317047637,0.524565395,-1.486941976,0.252157283
676,No,-0.459711131,-0.225977565,-0.541857206,1.121110606,-0.271091409,-0.344382293,-1.491584552,-1.210477544,-1.510435229,-1.09389077,-0.040435167,-0.523197604,1.215227825,-1.189809791,-0.723350952,-0.841981879,-1.085341142,0.49410187,0.465130835,-0.160792659,2.177386957,0.983476282,2.412984722,0.487510989,-1.448824499,-1.371329521,0.494300135,0.207959918,1.227660576,-1.543132681,1.086945295,1.054757503,0.73926255,-0.526191139,-0.997259085,1.04590939,-1.174576085,1.237379896,-0.247720302,-0.556417007,1.045876515,0.53917255,0.358614783,0.213213566,0.045242677,-0.687586582,0.125457052,0.212770157,-0.079645845,-0.301589717,-0.438964014,0.252448977,-1.335324265,-0.645749176,2.26092598,-1.791103016,0.717207831,0.003410289,-0.928529267,2.208548458,1.659538143,-0.802717934,-0.135462612,-0.190038967,-1.471058825,1.184415209,0.958403463,-0.906534311,-1.156674942,1.571931535,-0.819279528,0.942901255,0.764972071,0.683646042,-0.135831557,-0.461423111,0.016150201,1.599430942,-0.308427427,-0.581362251,0.556163646,1.057137289,-0.504083713,0.575199356,0.311962185,0.85720871,-0.393390206,-0.112269758,1.871500312,-0.866439175,-0.323316234,-2.719758706,-0.516056293,-1.2182063,-0.147837724,1.022713481,1.21352593,-1.656786922,1.514484056,0.79319817,-1.138644038,0.699877554,0.819617445
1076,Yes,-0.179022429,-0.493956881,1.612293308,1.424067807,-0.517049464,-0.504652189,1.986402688,1.147513203,-0.177952747,-1.00527383,1.245686897,1.174899882,-0.982658138,0.424160544,1.004799215,1.02089741,-0.091070644,-0.674219248,0.44115507,1.653753825,0.416121859,-0.697616743,0.027589093,-0.203843012,-1.076418582,-0.300393901,0.348745245,-1.004581758,-0.716346623,-0.350017021,-1.201927067,-0.778578189,-0.107070842,1.601468843,0.083135962,1.069249602,0.557942626,0.548893125,0.027273692,0.126563953,0.469600054,-1.312097107,0.505277708,1.014654665,-0.786623295,0.470064259,0.575144972,0.819312911,-0.50911599,-0.603996239,-1.049061529,2.057078352,1.096249016,1.286206232,-0.386089216,0.659612249,0.476603986,-0.54859216,-0.46751242,0.359266296,-0.11516992,0.709919273,1.681941927,-0.879196202,1.290640262,0.429011515,-0.992891244,-0.373899233,-1.425281342,0.673690084,0.731291842,-0.558244104,0.441040425,0.761603156,1.353106665,0.602815347,-0.016974901,0.047486134,1.297501202,0.92597488,0.860965277,-0.09072587,0.43556786,1.019248944,0.547440844,-0.127004056,0.555226132,-0.524389163,0.600575255,0.128263751,0.097251527,-0.725249877,0.545659876,-1.261733775,-1.743339454,1.697034726,0.675648564,-2.135865146,-0.703479693,-0.060683199,1.336023683,-0.432385687,0.562082353
350,Yes,-0.55844175,-0.501490436,0.308465365,0.515196202,-0.543232761,-0.530269098,-0.42522054,-0.760945665,-0.299087518,-0.872348421,0.572003911,0.835280385,-0.224766426,0.989050161,-0.068400423,0.089457765,0.289484125,-0.301448739,0.556511663,-0.582309783,-0.36031216,1.254367689,-1.830752777,1.443066868,1.065302012,0.321820361,-0.004088024,-0.74001961,-0.079401255,-2.761282041,-1.911303396,-0.979417317,0.307888911,-0.030484739,-0.78569131,-0.755694929,-0.085092998,0.961230884,-0.965254478,-0.574776086,0.130448313,-1.849959166,-0.26326552,0.230480753,-1.058264245,1.553951182,0.825900285,0.151254388,0.810358163,0.422747751,1.098315073,0.332265507,-0.176915832,-1.144892906,-2.103924805,-0.505433271,0.963496922,1.077895609,-0.188487131,-1.122575796,0.04583551,1.919808818,-0.856285386,-0.019945672,0.558688009,1.562140714,-1.206243373,0.856847486,-0.271207542,2.024594162,-0.32339259,0.42141212,0.550101702,-0.183618946,-0.8872398,0.090032288,-0.1790482,-0.154323102,0.153773336,0.155288832,0.032696524,0.455515708,-0.351288921,1.328123727,-0.781918099,-0.175984605,0.228516872,1.071929716,-0.035618929,-0.605848375,-0.23855612,0.075840659,-0.82207868,-0.972444555,-1.847201397,-1.696030989,-1.654435534,-0.805987452,-1.183215396,-1.190839409,1.587466746,-0.039086977,-1.552915722
282,Yes,-0.72285679,-0.573597321,-0.258416349,-0.191703935,-0.468600057,-0.278041066,0.623743594,0.859375122,0.3792672,-1.129337546,-0.040435167,-0.387349805,-0.426870883,-0.463523141,-0.129299332,-0.318047079,0.270539493,-0.337627587,0.657264592,-0.067758547,0.448868443,0.791115475,0.567825529,0.153553798,0.297478214,-2.336574195,-0.265303084,0.762415165,-0.800639032,-0.295440987,0.108161508,-0.033676688,0.174127659,-0.699102585,1.271775567,1.328300578,1.546471876,1.423051837,0.253883198,-0.431303169,0.116232007,0.277584093,0.86220977,0.596626929,-0.870417636,-0.519837937,-0.404324771,0.55237673,-1.138464394,-1.118010829,1.548023886,-0.933755086,-1.941095985,2.223850336,1.301444034,0.477326572,0.039969614,-0.091334697,0.081928326,-0.452912996,0.252547538,0.164124889,-1.163347186,0.356295058,-0.128221769,-0.816853503,-0.048975416,1.34420575,2.34148485,-0.724460187,-0.499855975,-1.079915998,-0.884304453,-0.061869057,0.055827925,0.372296988,-1.872000105,1.197075446,-0.189162781,-1.025735894,0.679614166,-0.534286615,-1.262185943,0.198719375,-1.731167146,-0.202150933,-0.226316813,-0.815894636,-0.174728439,-0.712874941,-0.637664914,1.747276168,-0.011165043,0.404582349,-0.124677061,1.092796605,-0.290663157,1.104125051,-0.08726474,-0.871701302,0.18695133,0.621608361,-1.030689308
856,Yes,-0.218596272,-0.167861569,0.535218051,0.666674803,-0.246351286,-0.425174085,0.455959046,-0.015069242,-0.511073367,-0.355416275,-0.040435167,0.088117491,-0.401607826,1.392542745,-0.072039037,0.380532654,0.215391285,-0.154378667,-1.148240864,-0.116695013,0.699980727,1.647867446,-0.347302688,-0.329556333,-1.282790073,-0.77042058,-0.423528103,0.436179198,-0.985906071,-0.054407381,1.134047026,1.945926951,-0.069212175,0.209268305,-1.277489003,-0.883453232,-1.024401436,-0.019521247,-0.254077377,0.699997691,0.904134155,0.170394443,-1.513906447,-0.881445185,-0.337627431,0.116116895,2.466680002,1.061670865,1.18925789,0.459478825,-0.880085283,0.59969708,0.954500073,0.083065914,0.713441999,-0.052270567,0.861505545,0.974051784,1.749034003,-1.30755072,-0.268689393,0.528192316,0.272426493,0.343827088,1.055904559,0.536063466,-0.76462386,-2.195215905,-0.079714339,-1.115167509,0.176221311,-1.573145422,0.218269285,0.047687135,0.533291042,-1.039312963,-0.045367646,-0.900438174,-0.470076024,-0.950092411,-1.685183462,1.26584637,1.221159482,-1.119115337,-0.634138088,1.244562698,-0.687446864,-0.141313746,1.35618838,-1.425601231,0.774682516,-0.107998048,-0.634748977,-0.382532381,-1.544968823,0.025065264,-0.837211989,0.32048008,-1.557946612,-0.708255791,-1.156164086,0.594031834,-0.714203203
1793,Yes,0.165310805,-0.053782021,-0.655233549,-1.252054141,-0.196252537,0.298010978,0.698314504,0.968794647,0.912260192,2.598481707,0.694491726,0.835280385,-0.45213394,0.02066796,0.313845558,0.264102698,-1.7086579,-1.483149265,-0.619457985,-0.515770329,-2.023082688,1.102177222,1.398173271,0.444424805,-0.327523766,-0.336799566,0.359740237,1.493919801,-0.870032565,-0.577984151,1.207839639,-0.958273181,-0.536269765,-0.571019904,0.193586072,0.75462688,-0.73278146,1.772432238,1.331561162,1.148697447,0.977293553,0.299302926,-0.41209714,1.050596089,-0.46445277,-0.769016717,-0.202877705,-0.456364165,-0.755659676,-0.259504657,-0.222156865,1.220953731,1.062289628,0.669576351,0.898308472,-0.623818737,0.022668401,0.36511813,-1.18991793,-0.242070216,-0.024096157,-1.091462242,-1.52819583,-0.274927457,-0.211704017,0.165440159,1.033139251,-0.412815701,0.893110113,-1.763100843,0.190551255,0.416846603,-0.09252153,-0.015685813,0.566718619,0.022204045,0.054565805,-0.704586168,-0.596163077,-0.291225968,-0.745004554,0.306251878,0.006465084,-0.075657261,-0.325660836,1.102504423,-2.300945508,0.426050833,1.711692086,0.481886532,-1.022040522,-0.087222952,0.063436862,0.312935955,0.321421874,0.182035985,-0.18802035,-0.027369361,-1.84116662,1.429066777,-0.503907493,-1.913380773,-1.108535007
3206,Yes,0.04944512,0.320743289,3.879820164,2.181460811,0.161036071,-0.543405975,2.401016948,1.474859946,1.063678656,0.383058221,1.613150343,1.310747681,-1.007921195,0.989050161,4.573322066,1.661262165,1.141340357,-0.929754721,-1.143364376,-1.343743678,0.78143936,0.599617167,1.135087634,0.587030726,0.279315926,1.222008233,0.370866361,1.023681775,-0.31985735,0.535238748,-0.454822658,-0.450871846,1.58757925,0.200052086,0.164722322,0.825498064,-0.688319636,-1.971845057,-1.958512965,-0.916418008,-1.70711176,-0.621805284,-1.622212133,-2.215379547,0.423834614,1.161396004,0.076842582,0.161826617,0.393232198,-1.867853922,0.456535926,-1.380131658,-0.566405216,0.225372787,0.144067874,0.246649167,-0.041154762,-0.055654816,-0.027305714,0.017539225,0.06254217,-1.947757182,0.172631765,0.394245179,0.409181221,0.244927978,-0.275074197,-0.05472526,2.110307909,0.191596966,0.178930942,-0.287483459,-0.670737939,-0.465169529,-1.421634283,1.011925546,-0.851700149,0.237743309,-1.706392999,-0.313893381,0.577163906,0.637645667,0.453057437,-0.397050039,-2.214669228,-0.489980668,-0.85285434,-0.969322594,1.191546654,-0.18332248,0.163489497,1.716727411,-0.454438402,-0.280989574,-1.434804981,0.749693043,0.599285363,-0.33882809,2.008466072,-0.260558465,1.131543254,-1.828041498,1.814542287
222,Yes,-0.688994635,-0.676914647,-1.278803434,-0.999589806,-0.669407388,-0.534210161,0.904627355,1.74384961,-0.299087518,-0.650806073,-0.959093784,0.020193592,-0.982658138,-0.140729074,1.096722096,-1.133056768,-0.378883557,0.792075841,-0.593485402,-2.554234083,-0.254628218,-0.393711619,1.257957702,1.449646796,-1.24099188,-0.190096851,-1.65783077,3.016769428,0.335114022,1.310995515,-0.671686318,-1.348755007,-0.009310595,-1.358550015,0.261122106,-0.703737492,-1.00321005,0.572112349,0.969148176,-0.06826096,-0.293678934,0.527984088,-0.132671532,0.664513688,1.180529166,-0.686198328,-0.533595396,-0.510297594,-0.901081895,0.450032282,0.474507172,-0.03361674,0.834043229,-0.727714166,-0.450637563,1.301351593,-0.175087867,-1.416689118,1.424247645,1.507262707,-0.970869008,-1.147755385,0.404937311,1.710821914,-0.833155611,0.253680256,-2.174495077,-0.562828224,-0.271622091,-1.131914044,-1.075011721,0.44739707,-1.428753895,0.319939376,-0.024253536,-1.542004198,-0.835593238,1.040236793,0.405619966,-0.836752442,0.346810872,-0.998703674,0.734775513,1.360211132,-1.146474502,-0.476942322,1.174726813,1.996003976,-0.694820137,1.127411861,-0.381312095,0.314706696,-1.026325796,-0.412465892,-0.528830963,-0.035813636,-1.320138161,-0.922808691,3.089637542,1.470913935,1.319263732,0.470274877,0.116995099
3589,Yes,0.708329211,0.702802153,-0.145040006,0.363717601,0.190311883,-0.075733164,-0.815226399,-0.765504812,0.306586337,0.973837817,-0.77536206,-1.066588799,-0.02266197,-1.109111275,-0.549463502,0.264102698,2.727887707,0.556310991,-0.729348224,-0.978414913,-1.627361689,-1.851350268,-0.508247724,-1.122950356,1.920789326,-0.798723092,0.829794007,0.737982633,0.800413483,-0.95792997,-1.092601409,-0.337848916,0.883351481,1.360216024,-1.440746661,-2.088296892,-1.825259701,-1.546788626,1.073008381,-0.128041423,-0.968780438,-0.365026363,-1.270325863,-0.272531004,-0.873581473,-0.0230323,0.30811308,0.970698317,-0.769200142,0.194663409,0.416153719,-0.456802508,-1.02202034,0.988405521,-0.77125548,-0.195346157,-0.570359093,-2.175168916,1.12308844,0.736639692,0.472897494,-0.370147999,0.753952745,-1.169684993,0.781576567,-1.219200303,-0.325041327,-0.151003306,1.162747161,-0.473154189,1.350027798,-0.562556509,0.74558122,0.734473804,-0.148519634,0.440919845,0.46780689,0.14481259,-1.433523468,1.137548287,0.697183803,0.126493742,0.012107062,0.047558734,0.537636766,0.116658059,1.343807628,0.23781867,-1.385156648,1.737985567,0.416706967,1.073133808,1.853366663,-0.949077109,0.331876022,-0.019952732,0.867145249,0.741789389,0.086271463,-0.754257226,0.132016459,-0.666865447,-0.380338653
